Nom,SNR,fe_Voice,audio_Voice,fe_Noise,audio_Noise,fe_Mix,audio_Mix
0906,4.0,8000,"[-2.7088408  -2.166029   -2.096973   ...  0.02890715  0.03372501
  0.0341265 ]",8000,[1.2351718  1.294698   1.4286323  ... 0.11905269 0.2976317  0.5357371 ],8000,8000
0907,0.0,8000,"[ 0.26941592 -0.03967834 -0.109909   ...  0.00555497  0.00634853
  0.00039678]",8000,"[-0.11151824 -0.02787956  0.23697627 ...  0.10454836  0.3345547
  0.39728373]",8000,8000
0908,-3.0,8000,"[-3.4943221e-03 -5.0473544e-03 -3.8825802e-04 ...  1.8418959e+00
  1.5813750e+00  1.1321603e+00]",8000,"[ 0.17570744  0.09517486 -0.4319474  ... -0.3880206  -0.17570744
  0.12445944]",8000,8000
0909,2.0,8000,"[-0.03922192 -0.02664131 -0.03626177 ... -0.01480073 -0.01924094
 -0.00962047]",8000,[1.7080032  1.5432718  1.3698704  ... 0.23409179 0.49419376 0.3814829 ],8000,8000
0910,0.0,8000,"[ 0.06197393  0.06160504  0.04795602 ... -0.5714144  -1.0476545
 -1.5438149 ]",8000,"[-0.7155945  -0.74365693 -0.8418758  ... -1.0383134  -0.8980009
 -0.85590696]",8000,8000
0911,0.0,8000,[ 0.         0.         0.        ... -1.8967308 -1.9009886 -1.5788351],8000,"[ 0.22691217  0.03545503 -0.09927407 ...  1.4182009   1.0565598
  0.9927407 ]",8000,8000
0912,2.0,8000,"[ 0.2669779   0.30035016  0.23419113 ... -0.05971874 -0.09543289
 -0.10187314]",8000,"[-0.86372465 -0.76594454 -0.4074173  ...  0.07605123  0.874589
  0.89088583]",8000,8000
0913,2.0,8000,"[ 0.2160543   0.1499671  -0.04829449 ...  1.4378201   2.5265644
  3.0984728 ]",8000,"[-0.63918096 -0.5214371  -0.6896426  ... -0.4373343  -0.4373343
 -0.58871925]",8000,8000
0914,0.0,8000,"[-0.11908238 -0.12718323 -0.12718323 ... -0.37020853  0.8740809
  1.8121585 ]",8000,"[-0.9678717  -0.9440716  -0.92027146 ...  0.5791364   0.6108699
  0.71400374]",8000,8000
0915,-3.0,8000,"[-0.00137841 -0.00091894  0.00459469 ... -0.01010831 -0.00505416
 -0.01010831]",8000,"[ 1.2587701   1.0268914   0.5465712  ... -0.03312553 -0.13250211
 -0.18219039]",8000,8000
0916,0.0,8000,"[ 0.00624855  0.00803384  0.00848017 ... -0.19995347 -0.24235432
 -0.29189634]",8000,"[-0.3807166  -0.3807166  -0.11815343 ... -0.6038953  -0.59076715
 -0.6170234 ]",8000,8000
0917,-2.0,8000,"[-0.09507524 -0.16128835 -0.08545453 ... -7.1255493  -7.012931
 -3.925815  ]",8000,"[ 0.5560467   0.59079957  0.62555254 ... -0.5977502  -0.11120935
  0.7089595 ]",8000,8000
0918,-4.0,8000,"[ 0.01373597  0.01506525  0.00576024 ... -0.01417906 -0.0106343
 -0.00974811]",8000,"[ 0.47511995  0.69813544  0.6011722  ... -2.2204585  -2.08471
 -1.9004798 ]",8000,8000
0919,3.0,8000,"[-0.02718367 -0.02238655 -0.00746218 ... -0.927976   -0.8320336
  0.33419928]",8000,"[ 0.09856645  0.08448554 -0.1619306  ... -1.4292136  -1.4362541
 -1.450335  ]",8000,8000
0920,0.0,8000,"[-2.8480787  -3.0008314  -2.5829105  ...  0.4668548   0.54686815
  0.82261664]",8000,"[ 1.7679226   1.7994927   1.8896928  ... -0.11275016  0.00451001
  0.10373016]",8000,8000
0921,4.0,8000,"[ 0.04103951  0.04477037  0.04850123 ...  1.4830186   0.0055963
 -0.6678247 ]",8000,"[-0.18424127  0.08374602  0.21773967 ... -1.2171088  -1.3343534
 -0.8430433 ]",8000,8000
0922,2.0,8000,"[ 0.00814253  0.00895678  0.00936391 ... -0.16040783  0.00325701
 -0.07653977]",8000,[1.7080032  1.5432718  1.3698704  ... 0.23409179 0.49419376 0.3814829 ],8000,8000
0923,0.0,8000,[0.01209379 0.01000865 0.00291919 ... 0.16597682 0.14053816 0.14470842],8000,"[ 0.62981325  0.69572395  0.3588471  ...  0.91542625  1.1863923
 -0.05126387]",8000,8000
0924,3.0,8000,"[-1.2745714  -1.235354   -1.081425   ... -0.47600344  0.7794495
 -0.7814104 ]",8000,"[ 0.51655704  0.35219797 -0.2191454  ... -0.2191454  -0.641783
 -0.6183032 ]",8000,8000
0925,2.0,8000,"[ 3.7107471e-04  5.5549884e-01  9.1247261e-01 ... -1.0019016e-02
 -7.7925683e-03 -1.0761166e-02]",8000,"[-0.8750277  -0.8627034  -0.8996764  ...  0.33275703  0.36973003
  0.44367602]",8000,8000
0926,2.0,8000,"[ 0.00484437  0.00193775  0.00435994 ... -0.05764804 -0.02131524
 -0.06539904]",8000,"[-0.02778547  0.2745858   0.49850404 ...  0.37428662  0.19286387
  0.1372929 ]",8000,8000
0927,0.0,8000,"[ 0.00340136  0.01554909  0.01943636 ... -0.39018503 -0.55879545
 -0.6880473 ]",8000,"[ 0.7102591   0.6287539   0.56471413 ...  0.1280795   0.13390128
 -0.02328718]",8000,8000
0928,0.0,8000,"[ 0.0121128   0.01336585  0.00417683 ... -0.7710426  -1.3679113
 -1.9555913 ]",8000,"[-0.56673163 -0.31802207  0.07746691 ...  0.10600736 -0.04484927
  0.22016914]",8000,8000
0929,-4.0,8000,"[-2.7899883  -3.153427   -3.5342755  ... -0.64635456 -0.76169735
 -1.0315558 ]",8000,"[ 0.01776155 -0.27234372 -0.5032438  ...  2.0188956   2.0307367
  2.3149216 ]",8000,8000
0930,-3.0,8000,"[-0.03871265 -0.03961294 -0.03241059 ...  0.02925956 -0.03871265
 -0.06347074]",8000,"[-0.15854171 -0.16656913 -0.00802743 ... -0.3512     -0.27493942
 -0.05217829]",8000,8000
0931,-1.0,8000,"[-0.83161885 -0.20645916 -0.55849415 ... -1.8149359  -2.2370377
 -2.028878  ]",8000,"[-0.26485425 -0.46738985 -0.5297085  ... -0.24927458 -0.2025356
  0.        ]",8000,8000
0932,1.0,8000,"[ 0.20423573  0.01735714  0.09488573 ... -1.6437217  -0.28581432
  0.7075929 ]",8000,"[-0.8650084  -0.8002799  -0.7826267  ... -0.12357263 -0.2118388
 -0.34129584]",8000,8000
0933,2.0,8000,"[ 0.82670236  0.79284316  0.8461463  ... -0.33557543 -0.0734176
 -0.15890385]",8000,"[-1.4337282  -2.2199664  -1.3319798  ... -0.2682459   0.39774397
  0.5642414 ]",8000,8000
0934,-3.0,8000,"[ 0.02325653  0.0263574   0.02519457 ... -1.7116807  -0.11356939
  1.5748547 ]",8000,"[ 1.3119309   1.2522975   1.14297    ... -0.29816607 -0.39755476
 -0.23853286]",8000,8000
0935,3.0,8000,[1.1933507  1.3808652  1.535512   ... 0.00505657 0.01559109 0.01222005],8000,[1.303736   1.0554053  1.0140169  ... 0.91054577 1.303736   1.8831742 ],8000,8000
0936,4.0,8000,"[ 0.1317076   0.11325995 -0.00128704 ... -0.5868925  -0.7593565
 -0.96142256]",8000,"[ 0.56970984  0.7731776   1.1801132  ... -0.13225406 -0.35606867
 -0.33572185]",8000,8000
0937,0.0,8000,"[-0.33253378 -0.31929594 -0.36642256 ...  2.5654874   2.9229083
  3.08388   ]",8000,[1.3186549  1.0294017  0.28074586 ... 0.59552157 0.340298   0.29776078],8000,8000
0938,-2.0,8000,"[-0.5482966  -0.1048876   0.12559502 ...  0.80128723  0.76212317
  0.8309979 ]",8000,"[ 0.24737392 -0.05497198 -0.14659195 ...  1.0994396   1.1727356
  0.9894957 ]",8000,8000
0939,4.0,8000,"[ 0.00427569  0.00061081  0.00061081 ... -0.37748268 -0.4605533
 -0.22355771]",8000,"[ 0.15631561  0.22578922  0.1910524  ... -0.43421    -0.60789406
 -0.45157844]",8000,8000
0940,0.0,8000,"[-0.03206885  0.02017234 -0.07551697 ...  0.5405153   0.5612049
  0.61499786]",8000,[ 0.6020477  0.8027302  0.9931214 ... -1.9605142 -2.0479913 -1.8987658],8000,8000
0941,3.0,8000,[0.01525027 0.01423358 0.02185872 ... 0.00406674 0.00508342 0.00610011],8000,[-3.1454241 -2.751034  -2.5376754 ...  0.7047302  0.6368433  0.7693844],8000,8000
0942,0.0,8000,[0.01230517 0.00804569 0.00615259 ... 0.00757241 0.00283966 0.01325172],8000,[0.24003817 0.1869771  0.06569465 ... 1.591832   1.672687   1.6979542 ],8000,8000
0943,-4.0,8000,"[-0.02098424 -0.01538844 -0.00373053 ... -0.93869495 -0.83050954
 -0.87480956]",8000,"[ 0.853628    0.632934    0.06246059 ... -1.7405684  -2.3346379
 -2.8426507 ]",8000,8000
0944,-3.0,8000,"[-0.04390273 -0.00811246 -0.2099696  ...  0.03483586 -0.09019149
 -0.15699999]",8000,"[-0.02901234 -0.06124827 -0.06447186 ...  0.7994511   0.68017817
  1.2539778 ]",8000,8000
0945,-3.0,8000,"[ 0.00705065 -0.02741919 -0.07442353 ... -0.03682006 -0.12142786
 -0.15668112]",8000,"[-0.13348968 -0.17411697 -0.24376377 ... -0.34243006 -0.6732523
 -0.6384289 ]",8000,8000
0946,-2.0,8000,"[ 0.00183179  0.0177073   0.00183179 ... -0.00732716  0.00122119
  0.00427418]",8000,"[-0.0216     -0.1296     -0.47519997 ... -1.0476     -1.0476
 -1.0691999 ]",8000,8000
0947,-3.0,8000,"[-0.0109408  -0.00863747 -0.0092133  ... -0.01324412 -0.01324412
 -0.0218816 ]",8000,[0.7710024  0.77863604 0.60306126 ... 0.49618968 0.19847587 0.3129812 ],8000,8000
0948,-3.0,8000,"[-0.0020805  -0.004161   -0.0087381  ... -0.09320641 -0.07697851
 -0.04951591]",8000,[1.2307578  1.0806653  0.99060994 ... 2.7016635  2.5215526  2.041257  ],8000,8000
0949,1.0,8000,"[-0.00430901 -0.01005435  0.00107725 ...  0.04201284 -0.08725744
 -0.10305714]",8000,"[-0.9285537  -0.98540384 -0.8148532  ... -0.9759288  -1.4449433
 -1.7481444 ]",8000,8000
0950,-1.0,8000,"[-0.00266452  0.01294196  0.01332261 ...  0.06280658  0.04605815
  0.1484519 ]",8000,"[-1.4335909  -1.2840436  -1.2685733  ...  0.91791075  0.58271855
  0.2733105 ]",8000,8000
0951,-1.0,8000,"[ 1.1147529   1.0657257   0.72203904 ... -0.00891406 -0.01287587
 -0.01485677]",8000,"[ 0.09912451 -0.09912451 -0.1784241  ...  0.5550973   0.41632292
  0.49562258]",8000,8000
0952,2.0,8000,"[-3.6293824e+00 -2.5237532e+00 -1.7912936e+00 ... -2.7759697e-03
 -2.7759697e-03 -4.3622381e-03]",8000,"[-0.90335196 -0.7795054  -0.38611016 ...  0.51724184  0.88149667
  0.2549784 ]",8000,8000
0953,0.0,8000,[1.2066952 1.1131076 0.9241777 ... 0.2515167 1.5687624 2.008624 ],8000,"[-0.02028184 -0.08112735 -0.21295932 ... -1.1662056  -1.1459239
 -1.1560647 ]",8000,8000
0954,-1.0,8000,"[ 3.782286    3.2433522   1.9921592  ... -0.05741405 -0.06553867
 -0.05308091]",8000,"[-1.0805933  -0.87670785 -0.5810738  ... -1.6106957  -1.3150617
 -1.3048674 ]",8000,8000
0955,0.0,8000,"[ 0.01409991  0.01201104  0.01044438 ...  0.00939994 -0.00522219
 -0.00104444]",8000,"[ 0.2361953   0.27556118  0.29524413 ... -0.2361953  -0.2361953
 -0.0984147 ]",8000,8000
0956,3.0,8000,"[-0.8635981  -0.9703218  -1.0672362  ... -0.00745496 -0.04865342
 -0.04512212]",8000,"[-3.0717783  -2.8166823  -1.8175573  ... -0.09566091 -0.08503192
 -0.5845945 ]",8000,8000
0957,2.0,8000,"[-0.00884096 -0.00933212 -0.01031445 ... -0.34774435  0.18418662
  0.59283537]",8000,[0.25688186 0.45364243 0.6285407  ... 0.22955401 0.4263146  0.6176096 ],8000,8000
0958,-3.0,8000,[0.87548995 0.76630414 0.58749986 ... 0.12471225 0.09966963 0.15025572],8000,"[ 0.14662135 -0.02587436 -0.20699485 ...  0.5002376   0.362241
  0.46573845]",8000,8000
0959,0.0,8000,[2.46075    3.2456193  3.4139261  ... 0.01437799 0.01057205 0.01141781],8000,"[-0.56718117 -0.49628353 -0.21269293 ... -1.5597482  -1.7015435
 -1.3470552 ]",8000,8000
0960,-3.0,8000,"[ 0.19390059  0.1376723   0.9118254  ...  0.12868738  0.0127528
 -0.17853925]",8000,[-0.965702  -1.0552533 -0.8809913 ...  1.4449224  1.2295152  1.1520655],8000,8000
0961,2.0,8000,"[ 0.00887853  0.00473522  0.00414332 ... -0.7014042  -0.21308483
  0.29003212]",8000,"[ 1.3210742   1.5412533   1.7125036  ...  0.14678602  0.22017902
 -0.09785735]",8000,8000
0962,0.0,8000,"[ 0.01361374 -0.0099485   0.00890129 ...  1.1545497   1.7336571
  0.74247235]",8000,"[ 0.5020527   0.1771951  -0.00984417 ... -0.16735092 -0.32485765
 -0.32485765]",8000,8000
0963,2.0,8000,"[-0.25339717 -0.16809516 -0.03763324 ... -0.73560447 -0.8449918
 -1.0000408 ]",8000,"[ 1.4547626   1.5227422   1.7158041  ... -0.17674685 -0.14139749
  0.3861239 ]",8000,8000
0964,4.0,8000,"[-0.01784916 -0.00528864 -0.00198324 ... -0.01057728 -0.01520484
 -0.01784916]",8000,"[ 0.24310148 -0.04655134 -0.21206722 ...  0.18620537 -0.52240956
 -0.50172   ]",8000,8000
0965,-2.0,8000,"[-0.5482966  -0.1048876   0.12559502 ...  0.80128723  0.76212317
  0.8309979 ]",8000,"[-0.58000356 -0.6235039  -0.76850474 ... -0.81200504 -0.8555053
 -0.87000537]",8000,8000
0966,-2.0,8000,"[ 0.1129184   0.05234238  0.03234641 ... -0.07233835 -0.08292444
 -0.07704328]",8000,[-1.0494133 -1.2638919 -1.4145377 ... -3.3525054 -3.5516644 -2.4665043],8000,8000
0967,-2.0,8000,"[-0.24856524 -0.56705934 -0.8925463  ...  0.06929313  0.09281464
  0.10362183]",8000,[1.033648   0.5359657  0.28712445 ... 0.22969958 0.72738194 0.88051504],8000,8000
0968,0.0,8000,[1.416129   0.87076867 1.1690596  ... 0.05724777 0.03464996 0.01054564],8000,"[-0.29905042 -0.10411385  0.16835429 ...  0.09082272 -0.12183535
 -0.2436707 ]",8000,8000
0969,-1.0,8000,"[ 1.1043712  -0.11509883  0.7553619  ...  0.02970292  0.02764022
  0.02145211]",8000,"[-0.3142081  -0.19387308 -0.03676903 ...  0.13036293  0.2373274
  0.33760658]",8000,8000
0970,-3.0,8000,[0.01583507 0.01221563 0.01085834 ... 0.5542276  0.41261676 0.17735282],8000,"[ 0.03247525  0.1907921   0.15831684 ... -0.16643566 -0.33693072
 -0.5845545 ]",8000,8000
0971,-4.0,8000,"[-0.3183513   0.21784037  1.374717   ... -0.05766363 -0.0640707
 -0.05085612]",8000,"[ 0.62157905  0.09489757 -0.36535567 ... -0.3084171  -0.5788752
 -0.4934674 ]",8000,8000
0972,-3.0,8000,[0.00561156 0.00561156 0.00521074 ... 0.00040083 0.00240496 0.01122313],8000,"[-1.6037024  -1.438836   -1.4088602  ... -0.37469688 -0.34472108
 -0.37469688]",8000,8000
0973,0.0,8000,[0.86671907 0.71415985 0.68589276 ... 0.00498831 0.005404   0.00789816],8000,"[-0.36260357 -0.57210785 -0.6123972  ... -1.5954558  -1.9419436
 -2.320663  ]",8000,8000
0974,-3.0,8000,"[ 0.06829229  0.06829229  0.06775029 ... -0.3495915  -0.56422436
 -0.37560758]",8000,[0.898493   0.97415555 0.8275593  ... 1.7024077  1.8490039  1.8111726 ],8000,8000
0975,-2.0,8000,"[-0.00059174  0.01005956  0.00946782 ... -0.13195771 -0.43847832
 -0.5793121 ]",8000,"[-0.01024998  0.03074994  1.096748   ... -1.1753311  -1.035248
 -0.9224983 ]",8000,8000
0976,-2.0,8000,"[ 0.06650649  0.03999083  0.1199725  ...  0.05781283 -0.01130176
  0.26602596]",8000,[-1.6046396 -1.5037493 -1.4124672 ...  0.8215371  1.1097957  1.0713613],8000,8000
0977,0.0,8000,"[-1.9933311e+00 -2.8738890e+00 -3.5042305e+00 ...  1.2000790e-03
  1.8001182e-03  2.1001380e-03]",8000,[-1.3507355 -1.7873958 -0.7918106 ... -0.9024311 -0.7335892 -0.6287907],8000,8000
0978,-4.0,8000,"[-2.248646   -3.611995   -3.0404623  ...  0.9778533   0.4623168
  0.08746535]",8000,"[ 1.9501503   2.1041093   2.275175   ... -0.22238556 -0.10263948
 -0.11974607]",8000,8000
0979,-3.0,8000,"[-4.1321412e-04  2.8924986e-03  7.0246398e-03 ...  2.3358994e+00
  2.1611097e+00  1.9784690e+00]",8000,"[-0.46856356  0.1679756  -0.14734703 ... -0.06188575 -0.11493067
  0.34479207]",8000,8000
0980,4.0,8000,"[-4.4524185e-03 -7.4206974e-04 -1.8922776e-02 ...  1.1939901e+00
  1.6585257e+00  6.6563648e-01]",8000,"[ 1.2497443   1.1361313   0.6658257  ... -0.15588777 -0.16645643
 -0.12946612]",8000,8000
0981,4.0,8000,"[-0.01141917  0.00428219  0.00321164 ... -0.44855917 -0.51243514
 -0.628411  ]",8000,[ 3.2317293  2.7944953  1.5664382 ... -0.7413967 -1.094986  -0.9124883],8000,8000
0982,0.0,8000,"[ 0.80306196  0.51523095  0.30976528 ...  0.01880078 -0.04297322
 -0.10609013]",8000,"[-0.27087876 -0.011132    0.10018805 ... -0.35622415 -0.34323677
 -0.4118842 ]",8000,8000
0983,0.0,8000,"[ 3.782286    3.2433522   1.9921592  ... -0.05741405 -0.06553867
 -0.05308091]",8000,[0.7063702  0.39058116 0.30747876 ... 0.7645418  0.83102375 0.3407197 ],8000,8000
0984,0.0,8000,"[ 1.3192298   1.1430346   0.94537365 ... -0.01609908 -0.01028552
  0.02325422]",8000,[1.7888359  2.3746533  3.0790293  ... 0.1499414  0.42541513 0.54048645],8000,8000
0985,4.0,8000,"[-0.38647553 -0.3072125  -0.43348667 ...  0.0158526   0.01530596
  0.01803917]",8000,"[-0.93707174 -0.8832769  -0.7375102  ...  1.9852037   2.1570003
  1.8602608 ]",8000,8000
0986,0.0,8000,"[-0.13281998 -0.06710176  0.22966789 ...  0.0567252   0.05810874
  0.0781701 ]",8000,[ 1.1860293  1.3724054  1.5587816 ... -1.3046323 -1.4232353 -1.5079516],8000,8000
0987,-3.0,8000,"[ 0.04446081  0.02806133  0.10714327 ... -0.0787175   0.19351384
 -0.02951906]",8000,"[-0.11347684 -0.28948173 -0.5558049  ... -0.13895123 -0.69938785
 -0.28948173]",8000,8000
0988,4.0,8000,"[ 0.01994865  0.02992298  0.01529397 ... -0.00199487  0.01396406
  0.0103068 ]",8000,"[-0.72915983 -0.9496862  -0.9496862  ... -0.08180817 -0.20985577
 -0.38414273]",8000,8000
0989,-3.0,8000,"[-1.8705076  -2.2000706  -2.4190583  ... -0.22887155 -1.1242813
 -1.301263  ]",8000,"[-1.1540765  -0.7802207  -0.65018386 ... -0.53640175 -1.1215671
 -0.94276667]",8000,8000
0990,0.0,8000,"[-0.5028274  -0.45273015 -0.26409262 ...  0.0154621   0.00927726
  0.0037109 ]",8000,"[-0.04449857 -0.03337393 -0.06674787 ...  0.05562321 -0.04449857
 -0.22249286]",8000,8000
0991,-2.0,8000,"[ 0.04103951  0.04477037  0.04850123 ...  1.4830186   0.0055963
 -0.6678247 ]",8000,[0.6280164  0.28630158 0.4433057  ... 1.3206816  1.1267353  1.1452063 ],8000,8000
0992,-2.0,8000,"[ 0.00575715  0.00575715  0.00191905 ... -0.01612003  0.04221912
 -0.13164689]",8000,"[-0.85274494 -0.99662375 -1.1159378  ... -0.4491825  -0.35794234
 -0.35794234]",8000,8000
0993,0.0,8000,"[-0.54836905 -0.61023635 -0.6586053  ... -4.0219355  -5.0000005
 -3.1164236 ]",8000,"[-0.41659048 -0.44436315 -0.36104506 ...  1.2497715   1.3053168
  1.3608621 ]",8000,8000
0994,2.0,8000,"[-5.565494e-04  5.565494e-04  0.000000e+00 ...  6.711986e-01  8.175711e-01
  7.162791e-01]",8000,"[ 0.46811783  0.57344437  0.6787708  ... -1.1819975  -0.9596416
 -1.1000769 ]",8000,8000
0995,1.0,8000,[0.6068824  1.0927724  1.3506013  ... 0.8474268  0.74419916 1.1186994 ],8000,"[-2.1146991  -1.8357389  -1.0528502  ... -0.45893472 -0.28495947
 -0.08098847]",8000,8000
0996,-1.0,8000,"[-0.0039045  -0.010412   -0.0065075  ...  0.3553096   0.46333417
  0.54099035]",8000,"[ 0.8464292   0.7694811   0.7387019  ... -0.04616887  0.24623397
  0.32318208]",8000,8000
0997,3.0,8000,"[-0.02701989 -0.0600442  -0.07430469 ...  0.00525387 -0.0015011
  0.00900663]",8000,"[-0.2188084  -0.48137847 -1.152391   ... -2.1297352  -1.7650545
 -1.6921184 ]",8000,8000
0998,0.0,8000,"[-0.01422531 -0.00735792 -0.0122632  ... -0.39438447 -0.5086775
 -0.13636677]",8000,"[-0.2874043  -0.5498169  -0.48733768 ... -0.6247919  -0.4248585
 -0.5748086 ]",8000,8000
0999,3.0,8000,"[ 0.06650649  0.03999083  0.1199725  ...  0.05781283 -0.01130176
  0.26602596]",8000,"[ 0.30403665  0.5440656   0.7200868  ... -0.46405596 -0.08801061
 -0.1120135 ]",8000,8000
1000,2.0,8000,"[-0.70101506 -0.44673815 -0.2095592  ... -0.07803669 -0.1411675
 -0.14905885]",8000,"[-0.25360334 -0.09862352 -0.07748991 ... -0.88056725 -0.9369235
 -1.1623487 ]",8000,8000
1001,-3.0,8000,"[ 0.6023918   0.2968365  -0.3384491  ... -0.17279133 -0.17239502
 -0.15059794]",8000,[0.67883337 0.76195586 0.5680034  ... 0.9420545  0.90049326 0.88663954],8000,8000
1002,-4.0,8000,"[-0.00794027 -0.0392602   0.04896497 ... -0.00617576 -0.00397013
 -0.00749914]",8000,"[-0.7514997  -0.60835695 -0.42942843 ... -0.12524995  0.5904641
  0.966214  ]",8000,8000
1003,-1.0,8000,[0.19141906 0.16611126 0.07408287 ... 0.3372841  0.49557292 0.5558515 ],8000,[0.42825937 0.38543347 0.38543347 ... 0.38543347 0.7280409  0.685215  ],8000,8000
1004,-1.0,8000,"[ 1.1652437   1.5112591   1.7451973  ... -0.03291147 -0.03602472
 -0.03691421]",8000,[0.49079546 0.31551135 0.22786932 ... 0.64855117 0.14022727 0.3680966 ],8000,8000
1005,3.0,8000,"[ 1.5390084   1.7689275   2.0066142  ... -0.04867657 -0.04556957
 -0.04815874]",8000,"[ 2.3469062   2.2421336   2.2002244  ... -0.23049971 -0.5029084
 -0.29336327]",8000,8000
1006,1.0,8000,"[-0.09252661 -0.04626331  0.04976222 ... -0.6119197  -0.70522386
 -0.7219409 ]",8000,[1.4883746  1.4948884  1.0226469  ... 0.41687515 0.8239798  0.599258  ],8000,8000
1007,2.0,8000,[0.37989038 0.20437634 0.18448475 ... 0.10257821 0.0912673  0.09516761],8000,"[ 0.8682287   0.876911    0.79008806 ... -1.7104104  -0.7553589
 -0.53830177]",8000,8000
1008,0.0,8000,[1.0882059  0.60290426 1.5498343  ... 0.03283709 0.04925564 0.02176412],8000,"[ 1.5883168   1.6852077   1.4879658  ... -0.67823553 -0.37026125
  1.536411  ]",8000,8000
1009,0.0,8000,"[-1.3069074  -1.306377   -1.271901   ...  0.01060801  0.01113841
  0.00901681]",8000,[-1.036791  -1.5161675 -1.850616  ... -1.3935363 -1.7056882 -2.0066922],8000,8000
1010,3.0,8000,"[-0.01220596 -0.01553486 -0.02163783 ... -0.9653804  -0.7978258
 -0.6019757 ]",8000,[0.40362966 0.6164526  0.8512916  ... 0.7999206  0.814598   0.7265334 ],8000,8000
1011,0.0,8000,"[ 0.672357    0.66419584  0.809214   ... -0.02197245 -0.02322802
 -0.02636694]",8000,"[-1.0699321  -1.0016385  -0.79675794 ...  2.3675094   2.0488062
  1.9805126 ]",8000,8000
1012,-4.0,8000,"[ 0.25853384  0.23236129 -0.22725445 ... -0.05298348 -0.05298348
 -0.06000539]",8000,"[ 1.9569503   2.0174747   2.2797463  ...  0.48419395  0.08069899
 -0.26227173]",8000,8000
1013,-1.0,8000,"[ 0.          0.00053058 -0.0042446  ...  0.19737409  0.01273381
  0.14219424]",8000,"[-1.0987027  -1.5824935  -1.7317001  ... -0.7415112  -0.8364609
 -0.69629717]",8000,8000
1014,-4.0,8000,[0.01755711 0.02205893 0.02430984 ... 0.06707714 0.2656075  0.5127575 ],8000,"[-1.1638641  -1.2582315  -1.1992519  ...  0.26344222  0.294898
  0.18873473]",8000,8000
1015,-1.0,8000,"[-1.0759561  -0.8508316  -0.20748593 ...  0.8373706   0.77888453
  0.22373204]",8000,"[ 2.559389    2.3566654   1.8245151  ... -0.07602146  0.05068097
  0.22806439]",8000,8000
1016,0.0,8000,"[-1.0246269e-01  4.5137751e-04  5.1005658e-02 ...  7.7230692e-01
  6.6307354e-01  6.2560922e-01]",8000,"[ 0.821707    0.6814155   0.60124904 ... -0.08016653 -0.44091594
 -0.7615821 ]",8000,8000
1017,0.0,8000,"[-1.1313045  -0.8714724  -0.8093887  ... -0.011497   -0.15865858
  0.26673037]",8000,[-1.6399529 -1.5757556 -1.5465748 ... -3.1631832 -3.0114439 -2.264419 ],8000,8000
1018,1.0,8000,[1.8780173  1.8816842  1.7664363  ... 0.02252573 0.01938261 0.02776427],8000,"[-1.2575697  -1.2829751  -1.4735159  ... -0.35567623 -0.3302708
 -0.35567623]",8000,8000
1019,-3.0,8000,"[ 0.50010693  0.43995953  0.3470044  ...  0.00967406  0.00210306
 -0.00294428]",8000,"[-1.6921027  -1.3869692  -1.1095754  ... -0.18492925 -0.19417572
 -0.16643631]",8000,8000
1020,4.0,8000,"[-0.01634147 -0.0047443   0.00052714 ...  0.01897719  0.01265146
  0.02372149]",8000,"[-0.45438877 -0.14605354 -0.56798595 ... -0.7302677  -0.4706169
 -0.11359719]",8000,8000
